소분류코드,소분류명,시도코드,시도명,시군구코드,시군구명,사업체수
R10314,기타 스포츠시설 운영업,11,서울특별시,11305,강북구,10
R10314,기타 스포츠시설 운영업,11,서울특별시,11320,도봉구,9
R10314,기타 스포츠시설 운영업,11,서울특별시,11350,노원구,17
R10314,기타 스포츠시설 운영업,11,서울특별시,11380,은평구,8
R10314,기타 스포츠시설 운영업,11,서울특별시,11410,서대문구,11
R10314,기타 스포츠시설 운영업,11,서울특별시,11440,마포구,23
R10314,기타 스포츠시설 운영업,11,서울특별시,11470,양천구,12
R10314,기타 스포츠시설 운영업,11,서울특별시,11500,강서구,28
R10314,기타 스포츠시설 운영업,11,서울특별시,11530,구로구,12
R10314,기타 스포츠시설 운영업,11,서울특별시,11545,금천구,4
R10314,기타 스포츠시설 운영업,11,서울특별시,11560,영등포구,26
R10314,기타 스포츠시설 운영업,11,서울특별시,11590,동작구,7
R10314,기타 스포츠시설 운영업,11,서울특별시,11620,관악구,12
R10314,기타 스포츠시설 운영업,11,서울특별시,11650,서초구,28
R10314,기타 스포츠시설 운영업,11,서울특별시,11680,강남구,45
R10314,기타 스포츠시설 운영업,11,서울특별시,11710,송파구,39
R10314,기타 스포츠시설 운영업,11,서울특별시,11740,강동구,14
R10316,스쿼시/라켓볼장,11,서울특별시,11110,종로구,1
R10316,스쿼시/라켓볼장,11,서울특별시,11140,중구,1
R10316,스쿼시/라켓볼장,11,서울특별시,11170,용산구,1
R10316,스쿼시/라켓볼장,11,서울특별시,11215,광진구,2
R10316,스쿼시/라켓볼장,11,서울특별시,11260,중랑구,2
R10316,스쿼시/라켓볼장,11,서울특별시,11290,성북구,1
R10316,스쿼시/라켓볼장,11,서울특별시,11305,강북구,2
R10316,스쿼시/라켓볼장,11,서울특별시,11350,노원구,1
R10316,스쿼시/라켓볼장,11,서울특별시,11440,마포구,1
R10316,스쿼시/라켓볼장,11,서울특별시,11500,강서구,2
R10316,스쿼시/라켓볼장,11,서울특별시,11545,금천구,3
R10316,스쿼시/라켓볼장,11,서울특별시,11560,영등포구,3
R10316,스쿼시/라켓볼장,11,서울특별시,11590,동작구,1
R10316,스쿼시/라켓볼장,11,서울특별시,11620,관악구,4
R10316,스쿼시/라켓볼장,11,서울특별시,11650,서초구,2
R10316,스쿼시/라켓볼장,11,서울특별시,11680,강남구,8
R10316,스쿼시/라켓볼장,11,서울특별시,11710,송파구,5
R10402,비디오방,11,서울특별시,11110,종로구,4
R10402,비디오방,11,서울특별시,11140,중구,1
R10402,비디오방,11,서울특별시,11200,성동구,1
R10402,비디오방,11,서울특별시,11215,광진구,3
R10402,비디오방,11,서울특별시,11230,동대문구,2
R10402,비디오방,11,서울특별시,11290,성북구,1
R10402,비디오방,11,서울특별시,11305,강북구,1
R10402,비디오방,11,서울특별시,11350,노원구,1
R10402,비디오방,11,서울특별시,11380,은평구,1
R10402,비디오방,11,서울특별시,11440,마포구,2
R10402,비디오방,11,서울특별시,11560,영등포구,1
R10402,비디오방,11,서울특별시,11590,동작구,1
R10402,비디오방,11,서울특별시,11620,관악구,1
R10402,비디오방,11,서울특별시,11650,서초구,1
R10402,비디오방,11,서울특별시,11680,강남구,1
R10402,비디오방,11,서울특별시,11710,송파구,2
R10402,비디오방,11,서울특별시,11740,강동구,1
R10404,전자 게임장,11,서울특별시,11110,종로구,13
R10404,전자 게임장,11,서울특별시,11140,중구,11
R10404,전자 게임장,11,서울특별시,11170,용산구,10
R10404,전자 게임장,11,서울특별시,11200,성동구,7
R10404,전자 게임장,11,서울특별시,11215,광진구,31
R10404,전자 게임장,11,서울특별시,11230,동대문구,30
R10404,전자 게임장,11,서울특별시,11260,중랑구,26
R10404,전자 게임장,11,서울특별시,11290,성북구,22
R10404,전자 게임장,11,서울특별시,11305,강북구,22
R10404,전자 게임장,11,서울특별시,11320,도봉구,16
R10404,전자 게임장,11,서울특별시,11350,노원구,16
R10404,전자 게임장,11,서울특별시,11380,은평구,26
R10404,전자 게임장,11,서울특별시,11410,서대문구,12
R10404,전자 게임장,11,서울특별시,11440,마포구,24
R10404,전자 게임장,11,서울특별시,11470,양천구,13
R10404,전자 게임장,11,서울특별시,11500,강서구,36
R10404,전자 게임장,11,서울특별시,11530,구로구,23
R10404,전자 게임장,11,서울특별시,11545,금천구,11
R10404,전자 게임장,11,서울특별시,11560,영등포구,27
R10404,전자 게임장,11,서울특별시,11590,동작구,20
R10404,전자 게임장,11,서울특별시,11620,관악구,40
R10404,전자 게임장,11,서울특별시,11650,서초구,5
R10404,전자 게임장,11,서울특별시,11680,강남구,13
R10404,전자 게임장,11,서울특별시,11710,송파구,14
R10404,전자 게임장,11,서울특별시,11740,강동구,23
R10405,기타 오락장,11,서울특별시,11110,종로구,31
R10405,기타 오락장,11,서울특별시,11140,중구,14
R10405,기타 오락장,11,서울특별시,11170,용산구,13
R10405,기타 오락장,11,서울특별시,11200,성동구,22
R10405,기타 오락장,11,서울특별시,11215,광진구,69
R10405,기타 오락장,11,서울특별시,11230,동대문구,38
R10405,기타 오락장,11,서울특별시,11260,중랑구,30
R10405,기타 오락장,11,서울특별시,11290,성북구,24
R10405,기타 오락장,11,서울특별시,11305,강북구,30
R10405,기타 오락장,11,서울특별시,11320,도봉구,17
R10405,기타 오락장,11,서울특별시,11350,노원구,37
R10405,기타 오락장,11,서울특별시,11380,은평구,22
R10405,기타 오락장,11,서울특별시,11410,서대문구,34
R10405,기타 오락장,11,서울특별시,11440,마포구,87
R10405,기타 오락장,11,서울특별시,11470,양천구,20
R10405,기타 오락장,11,서울특별시,11500,강서구,53
R10405,기타 오락장,11,서울특별시,11530,구로구,53
R10405,기타 오락장,11,서울특별시,11545,금천구,33
R10405,기타 오락장,11,서울특별시,11560,영등포구,118
R10405,기타 오락장,11,서울특별시,11590,동작구,27
R10405,기타 오락장,11,서울특별시,11620,관악구,55
R10405,기타 오락장,11,서울특별시,11650,서초구,29
R10405,기타 오락장,11,서울특별시,11680,강남구,101
R10405,기타 오락장,11,서울특별시,11710,송파구,68
R10405,기타 오락장,11,서울특별시,11740,강동구,29
R10406,PC방,11,서울특별시,11110,종로구,27
R10406,PC방,11,서울특별시,11140,중구,19
R10406,PC방,11,서울특별시,11170,용산구,18
R10406,PC방,11,서울특별시,11200,성동구,35
R10406,PC방,11,서울특별시,11215,광진구,61
R10406,PC방,11,서울특별시,11230,동대문구,48
R10406,PC방,11,서울특별시,11260,중랑구,54
R10406,PC방,11,서울특별시,11290,성북구,43
R10406,PC방,11,서울특별시,11305,강북구,41
R10406,PC방,11,서울특별시,11320,도봉구,30
R10406,PC방,11,서울특별시,11350,노원구,47
R10406,PC방,11,서울특별시,11380,은평구,47
R10406,PC방,11,서울특별시,11410,서대문구,37
R10406,PC방,11,서울특별시,11440,마포구,39
R10406,PC방,11,서울특별시,11470,양천구,43
R10406,PC방,11,서울특별시,11500,강서구,56
R10406,PC방,11,서울특별시,11530,구로구,42
R10406,PC방,11,서울특별시,11545,금천구,34
R10406,PC방,11,서울특별시,11560,영등포구,47
R10406,PC방,11,서울특별시,11590,동작구,43
R10406,PC방,11,서울특별시,11620,관악구,89
R10406,PC방,11,서울특별시,11650,서초구,33
R10406,PC방,11,서울특별시,11680,강남구,67
R10406,PC방,11,서울특별시,11710,송파구,72
R10406,PC방,11,서울특별시,11740,강동구,61
R10407,노래방,11,서울특별시,11110,종로구,81
R10407,노래방,11,서울특별시,11140,중구,90
R10407,노래방,11,서울특별시,11170,용산구,61
R10407,노래방,11,서울특별시,11200,성동구,126
R10407,노래방,11,서울특별시,11215,광진구,305
R10407,노래방,11,서울특별시,11230,동대문구,168
R10407,노래방,11,서울특별시,11260,중랑구,327
R10407,노래방,11,서울특별시,11290,성북구,124
R10407,노래방,11,서울특별시,11305,강북구,259
R10407,노래방,11,서울특별시,11320,도봉구,164
R10407,노래방,11,서울특별시,11350,노원구,229
R10407,노래방,11,서울특별시,11380,은평구,180
R10407,노래방,11,서울특별시,11410,서대문구,95
R10407,노래방,11,서울특별시,11440,마포구,196
R10407,노래방,11,서울특별시,11470,양천구,204
R10407,노래방,11,서울특별시,11500,강서구,304
R10407,노래방,11,서울특별시,11530,구로구,252
R10407,노래방,11,서울특별시,11545,금천구,177
R10407,노래방,11,서울특별시,11560,영등포구,306
R10407,노래방,11,서울특별시,11590,동작구,140
R10407,노래방,11,서울특별시,11620,관악구,245
R10407,노래방,11,서울특별시,11650,서초구,195
R10407,노래방,11,서울특별시,11680,강남구,204
R10407,노래방,11,서울특별시,11710,송파구,402
R10407,노래방,11,서울특별시,11740,강동구,219
R10408,낚시터 운영업,11,서울특별시,11110,종로구,3
R10408,낚시터 운영업,11,서울특별시,11215,광진구,1
R10408,낚시터 운영업,11,서울특별시,11230,동대문구,1
R10408,낚시터 운영업,11,서울특별시,11290,성북구,2
R10408,낚시터 운영업,11,서울특별시,11305,강북구,1
R10408,낚시터 운영업,11,서울특별시,11350,노원구,1
R10408,낚시터 운영업,11,서울특별시,11380,은평구,1
R10408,낚시터 운영업,11,서울특별시,11410,서대문구,1
R10408,낚시터 운영업,11,서울특별시,11470,양천구,2
R10408,낚시터 운영업,11,서울특별시,11500,강서구,3
R10408,낚시터 운영업,11,서울특별시,11530,구로구,1
R10408,낚시터 운영업,11,서울특별시,11545,금천구,1
R10408,낚시터 운영업,11,서울특별시,11590,동작구,1
R10408,낚시터 운영업,11,서울특별시,11620,관악구,2
R10408,낚시터 운영업,11,서울특별시,11710,송파구,2
R10409,수상/해양 레저업,11,서울특별시,11110,종로구,1
R10409,수상/해양 레저업,11,서울특별시,11200,성동구,1
R10409,수상/해양 레저업,11,서울특별시,11215,광진구,2
R10409,수상/해양 레저업,11,서울특별시,11230,동대문구,2
R10409,수상/해양 레저업,11,서울특별시,11260,중랑구,1
R10409,수상/해양 레저업,11,서울특별시,11350,노원구,1
R10409,수상/해양 레저업,11,서울특별시,11410,서대문구,1
R10409,수상/해양 레저업,11,서울특별시,11440,마포구,4
R10409,수상/해양 레저업,11,서울특별시,11470,양천구,1
R10409,수상/해양 레저업,11,서울특별시,11500,강서구,1
R10409,수상/해양 레저업,11,서울특별시,11560,영등포구,4
R10409,수상/해양 레저업,11,서울특별시,11620,관악구,1
R10409,수상/해양 레저업,11,서울특별시,11650,서초구,6
R10409,수상/해양 레저업,11,서울특별시,11680,강남구,4
R10409,수상/해양 레저업,11,서울특별시,11710,송파구,1
R10410,복권 발행/판매업,11,서울특별시,11110,종로구,44
R10410,복권 발행/판매업,11,서울특별시,11140,중구,46
R10410,복권 발행/판매업,11,서울특별시,11170,용산구,23
R10410,복권 발행/판매업,11,서울특별시,11200,성동구,41
R10410,복권 발행/판매업,11,서울특별시,11215,광진구,45
R10410,복권 발행/판매업,11,서울특별시,11230,동대문구,56
R10410,복권 발행/판매업,11,서울특별시,11260,중랑구,47
R10410,복권 발행/판매업,11,서울특별시,11290,성북구,48
R10410,복권 발행/판매업,11,서울특별시,11305,강북구,43
R10410,복권 발행/판매업,11,서울특별시,11320,도봉구,28
R10410,복권 발행/판매업,11,서울특별시,11350,노원구,41
R10410,복권 발행/판매업,11,서울특별시,11380,은평구,53
R10410,복권 발행/판매업,11,서울특별시,11410,서대문구,30
R10410,복권 발행/판매업,11,서울특별시,11440,마포구,41
R10410,복권 발행/판매업,11,서울특별시,11470,양천구,41
R10410,복권 발행/판매업,11,서울특별시,11500,강서구,56
R10410,복권 발행/판매업,11,서울특별시,11530,구로구,59
R10410,복권 발행/판매업,11,서울특별시,11545,금천구,29
R10410,복권 발행/판매업,11,서울특별시,11560,영등포구,70
R10410,복권 발행/판매업,11,서울특별시,11590,동작구,44
R10410,복권 발행/판매업,11,서울특별시,11620,관악구,63
R10410,복권 발행/판매업,11,서울특별시,11650,서초구,42
R10410,복권 발행/판매업,11,서울특별시,11680,강남구,54
R10410,복권 발행/판매업,11,서울특별시,11710,송파구,63
R10410,복권 발행/판매업,11,서울특별시,11740,강동구,50
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11110,종로구,5
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11140,중구,2
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11170,용산구,3
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11200,성동구,4
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11215,광진구,3
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11230,동대문구,8
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11260,중랑구,5
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11290,성북구,3
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11305,강북구,7
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11320,도봉구,1
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11350,노원구,3
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11380,은평구,4
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11410,서대문구,2
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11440,마포구,1
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11470,양천구,1
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11500,강서구,9
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11530,구로구,31
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11545,금천구,2
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11560,영등포구,13
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11590,동작구,3
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11620,관악구,10
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11650,서초구,13
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11680,강남구,5
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11710,송파구,7
R10414,바둑/장기/체스 경기 운영업,11,서울특별시,11740,강동구,6
R10499,기타 오락관련 서비스업,11,서울특별시,11110,종로구,25
R10499,기타 오락관련 서비스업,11,서울특별시,11140,중구,8
R10499,기타 오락관련 서비스업,11,서울특별시,11170,용산구,11
R10499,기타 오락관련 서비스업,11,서울특별시,11200,성동구,10
R10499,기타 오락관련 서비스업,11,서울특별시,11215,광진구,17
R10499,기타 오락관련 서비스업,11,서울특별시,11230,동대문구,15
R10499,기타 오락관련 서비스업,11,서울특별시,11260,중랑구,6
R10499,기타 오락관련 서비스업,11,서울특별시,11290,성북구,8
R10499,기타 오락관련 서비스업,11,서울특별시,11305,강북구,6
R10499,기타 오락관련 서비스업,11,서울특별시,11320,도봉구,6
R10499,기타 오락관련 서비스업,11,서울특별시,11350,노원구,12
R10499,기타 오락관련 서비스업,11,서울특별시,11380,은평구,12
R10499,기타 오락관련 서비스업,11,서울특별시,11410,서대문구,8
R10499,기타 오락관련 서비스업,11,서울특별시,11440,마포구,39
R10499,기타 오락관련 서비스업,11,서울특별시,11470,양천구,12
R10499,기타 오락관련 서비스업,11,서울특별시,11500,강서구,16
R10499,기타 오락관련 서비스업,11,서울특별시,11530,구로구,20
R10499,기타 오락관련 서비스업,11,서울특별시,11545,금천구,10
R10499,기타 오락관련 서비스업,11,서울특별시,11560,영등포구,45
R10499,기타 오락관련 서비스업,11,서울특별시,11590,동작구,3
R10499,기타 오락관련 서비스업,11,서울특별시,11620,관악구,17
R10499,기타 오락관련 서비스업,11,서울특별시,11650,서초구,23
R10499,기타 오락관련 서비스업,11,서울특별시,11680,강남구,59
R10499,기타 오락관련 서비스업,11,서울특별시,11710,송파구,26
R10499,기타 오락관련 서비스업,11,서울특별시,11740,강동구,12
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11110,종로구,33
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11140,중구,36
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11170,용산구,63
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11200,성동구,45
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11215,광진구,58
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11230,동대문구,62
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11260,중랑구,66
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11290,성북구,48
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11305,강북구,51
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11320,도봉구,32
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11350,노원구,48
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11380,은평구,63
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11410,서대문구,33
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11440,마포구,86
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11470,양천구,45
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11500,강서구,112
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11530,구로구,69
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11545,금천구,75
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11560,영등포구,93
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11590,동작구,46
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11620,관악구,79
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11650,서초구,102
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11680,강남구,165
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11710,송파구,115
S20101,컴퓨터/노트북/프린터 수리업,11,서울특별시,11740,강동구,63
S20201,핸드폰/통신장비 수리업,11,서울특별시,11110,종로구,14
S20201,핸드폰/통신장비 수리업,11,서울특별시,11140,중구,10
S20201,핸드폰/통신장비 수리업,11,서울특별시,11170,용산구,4
S20201,핸드폰/통신장비 수리업,11,서울특별시,11200,성동구,12
S20201,핸드폰/통신장비 수리업,11,서울특별시,11215,광진구,19
S20201,핸드폰/통신장비 수리업,11,서울특별시,11230,동대문구,7
S20201,핸드폰/통신장비 수리업,11,서울특별시,11260,중랑구,10
S20201,핸드폰/통신장비 수리업,11,서울특별시,11290,성북구,7
S20201,핸드폰/통신장비 수리업,11,서울특별시,11305,강북구,9
S20201,핸드폰/통신장비 수리업,11,서울특별시,11320,도봉구,8
S20201,핸드폰/통신장비 수리업,11,서울특별시,11350,노원구,8
S20201,핸드폰/통신장비 수리업,11,서울특별시,11380,은평구,9
S20201,핸드폰/통신장비 수리업,11,서울특별시,11410,서대문구,5
S20201,핸드폰/통신장비 수리업,11,서울특별시,11440,마포구,17
S20201,핸드폰/통신장비 수리업,11,서울특별시,11470,양천구,8
S20201,핸드폰/통신장비 수리업,11,서울특별시,11500,강서구,20
S20201,핸드폰/통신장비 수리업,11,서울특별시,11530,구로구,17
S20201,핸드폰/통신장비 수리업,11,서울특별시,11545,금천구,20
S20201,핸드폰/통신장비 수리업,11,서울특별시,11560,영등포구,27
S20201,핸드폰/통신장비 수리업,11,서울특별시,11590,동작구,12
S20201,핸드폰/통신장비 수리업,11,서울특별시,11620,관악구,17
S20201,핸드폰/통신장비 수리업,11,서울특별시,11650,서초구,11
S20201,핸드폰/통신장비 수리업,11,서울특별시,11680,강남구,37
S20201,핸드폰/통신장비 수리업,11,서울특별시,11710,송파구,22
S20201,핸드폰/통신장비 수리업,11,서울특별시,11740,강동구,12
S20301,자동차 정비소,11,서울특별시,11110,종로구,27
S20301,자동차 정비소,11,서울특별시,11140,중구,34
S20301,자동차 정비소,11,서울특별시,11170,용산구,72
S20301,자동차 정비소,11,서울특별시,11200,성동구,263
S20301,자동차 정비소,11,서울특별시,11215,광진구,108
S20301,자동차 정비소,11,서울특별시,11230,동대문구,214
S20301,자동차 정비소,11,서울특별시,11260,중랑구,177
S20301,자동차 정비소,11,서울특별시,11290,성북구,119
S20301,자동차 정비소,11,서울특별시,11305,강북구,123
S20301,자동차 정비소,11,서울특별시,11320,도봉구,132
S20301,자동차 정비소,11,서울특별시,11350,노원구,120
S20301,자동차 정비소,11,서울특별시,11380,은평구,119
S20301,자동차 정비소,11,서울특별시,11410,서대문구,80
S20301,자동차 정비소,11,서울특별시,11440,마포구,101
S20301,자동차 정비소,11,서울특별시,11470,양천구,167
S20301,자동차 정비소,11,서울특별시,11500,강서구,281
S20301,자동차 정비소,11,서울특별시,11530,구로구,130
S20301,자동차 정비소,11,서울특별시,11545,금천구,145
S20301,자동차 정비소,11,서울특별시,11560,영등포구,205
S20301,자동차 정비소,11,서울특별시,11590,동작구,72
S20301,자동차 정비소,11,서울특별시,11620,관악구,144
S20301,자동차 정비소,11,서울특별시,11650,서초구,198
S20301,자동차 정비소,11,서울특별시,11680,강남구,193
S20301,자동차 정비소,11,서울특별시,11710,송파구,242
S20301,자동차 정비소,11,서울특별시,11740,강동구,178
S20302,자동차 세차장,11,서울특별시,11110,종로구,12
S20302,자동차 세차장,11,서울특별시,11140,중구,23
S20302,자동차 세차장,11,서울특별시,11170,용산구,34
S20302,자동차 세차장,11,서울특별시,11200,성동구,80
S20302,자동차 세차장,11,서울특별시,11215,광진구,34
S20302,자동차 세차장,11,서울특별시,11230,동대문구,44
S20302,자동차 세차장,11,서울특별시,11260,중랑구,53
S20302,자동차 세차장,11,서울특별시,11290,성북구,38
S20302,자동차 세차장,11,서울특별시,11305,강북구,40
S20302,자동차 세차장,11,서울특별시,11320,도봉구,31
S20302,자동차 세차장,11,서울특별시,11350,노원구,37
S20302,자동차 세차장,11,서울특별시,11380,은평구,43
S20302,자동차 세차장,11,서울특별시,11410,서대문구,25
S20302,자동차 세차장,11,서울특별시,11440,마포구,52
S20302,자동차 세차장,11,서울특별시,11470,양천구,47
S20302,자동차 세차장,11,서울특별시,11500,강서구,96
S20302,자동차 세차장,11,서울특별시,11530,구로구,51
S20302,자동차 세차장,11,서울특별시,11545,금천구,47
S20302,자동차 세차장,11,서울특별시,11560,영등포구,85
S20302,자동차 세차장,11,서울특별시,11590,동작구,18
S20302,자동차 세차장,11,서울특별시,11620,관악구,46
S20302,자동차 세차장,11,서울특별시,11650,서초구,122
S20302,자동차 세차장,11,서울특별시,11680,강남구,121
S20302,자동차 세차장,11,서울특별시,11710,송파구,100
S20302,자동차 세차장,11,서울특별시,11740,강동구,46
S20401,모터사이클 수리업,11,서울특별시,11110,종로구,15
S20401,모터사이클 수리업,11,서울특별시,11140,중구,33
S20401,모터사이클 수리업,11,서울특별시,11170,용산구,24
S20401,모터사이클 수리업,11,서울특별시,11200,성동구,26
S20401,모터사이클 수리업,11,서울특별시,11215,광진구,21
S20401,모터사이클 수리업,11,서울특별시,11230,동대문구,43
S20401,모터사이클 수리업,11,서울특별시,11260,중랑구,32
S20401,모터사이클 수리업,11,서울특별시,11290,성북구,30
S20401,모터사이클 수리업,11,서울특별시,11305,강북구,26
S20401,모터사이클 수리업,11,서울특별시,11320,도봉구,14
S20401,모터사이클 수리업,11,서울특별시,11350,노원구,8
S20401,모터사이클 수리업,11,서울특별시,11380,은평구,14
S20401,모터사이클 수리업,11,서울특별시,11410,서대문구,18
S20401,모터사이클 수리업,11,서울특별시,11440,마포구,12
S20401,모터사이클 수리업,11,서울특별시,11470,양천구,21
S20401,모터사이클 수리업,11,서울특별시,11500,강서구,18
S20401,모터사이클 수리업,11,서울특별시,11530,구로구,28
S20401,모터사이클 수리업,11,서울특별시,11545,금천구,13
S20401,모터사이클 수리업,11,서울특별시,11560,영등포구,34
S20401,모터사이클 수리업,11,서울특별시,11590,동작구,16
S20401,모터사이클 수리업,11,서울특별시,11620,관악구,42
S20401,모터사이클 수리업,11,서울특별시,11650,서초구,13
S20401,모터사이클 수리업,11,서울특별시,11680,강남구,16
S20401,모터사이클 수리업,11,서울특별시,11710,송파구,17
S20401,모터사이클 수리업,11,서울특별시,11740,강동구,16
S20501,가전제품 수리업,11,서울특별시,11110,종로구,66
S20501,가전제품 수리업,11,서울특별시,11140,중구,40
S20501,가전제품 수리업,11,서울특별시,11170,용산구,55
S20501,가전제품 수리업,11,서울특별시,11200,성동구,50
S20501,가전제품 수리업,11,서울특별시,11215,광진구,110
S20501,가전제품 수리업,11,서울특별시,11230,동대문구,82
S20501,가전제품 수리업,11,서울특별시,11260,중랑구,147
S20501,가전제품 수리업,11,서울특별시,11290,성북구,100
S20501,가전제품 수리업,11,서울특별시,11305,강북구,98
S20501,가전제품 수리업,11,서울특별시,11320,도봉구,72
S20501,가전제품 수리업,11,서울특별시,11350,노원구,64
S20501,가전제품 수리업,11,서울특별시,11380,은평구,90
S20501,가전제품 수리업,11,서울특별시,11410,서대문구,57
S20501,가전제품 수리업,11,서울특별시,11440,마포구,74
S20501,가전제품 수리업,11,서울특별시,11470,양천구,75
S20501,가전제품 수리업,11,서울특별시,11500,강서구,126
S20501,가전제품 수리업,11,서울특별시,11530,구로구,98
S20501,가전제품 수리업,11,서울특별시,11545,금천구,90
S20501,가전제품 수리업,11,서울특별시,11560,영등포구,118
S20501,가전제품 수리업,11,서울특별시,11590,동작구,57
S20501,가전제품 수리업,11,서울특별시,11620,관악구,116
S20501,가전제품 수리업,11,서울특별시,11650,서초구,81
S20501,가전제품 수리업,11,서울특별시,11680,강남구,98
S20501,가전제품 수리업,11,서울특별시,11710,송파구,103
S20501,가전제품 수리업,11,서울특별시,11740,강동구,108
S20601,의류/이불 수선업,11,서울특별시,11110,종로구,89
S20601,의류/이불 수선업,11,서울특별시,11140,중구,98
S20601,의류/이불 수선업,11,서울특별시,11170,용산구,40
S20601,의류/이불 수선업,11,서울특별시,11200,성동구,45
S20601,의류/이불 수선업,11,서울특별시,11215,광진구,59
S20601,의류/이불 수선업,11,서울특별시,11230,동대문구,46
S20601,의류/이불 수선업,11,서울특별시,11260,중랑구,34
S20601,의류/이불 수선업,11,서울특별시,11290,성북구,56
S20601,의류/이불 수선업,11,서울특별시,11305,강북구,47
S20601,의류/이불 수선업,11,서울특별시,11320,도봉구,37
S20601,의류/이불 수선업,11,서울특별시,11350,노원구,47
S20601,의류/이불 수선업,11,서울특별시,11380,은평구,62
S20601,의류/이불 수선업,11,서울특별시,11410,서대문구,46
S20601,의류/이불 수선업,11,서울특별시,11440,마포구,55
S20601,의류/이불 수선업,11,서울특별시,11470,양천구,46
S20601,의류/이불 수선업,11,서울특별시,11500,강서구,62
S20601,의류/이불 수선업,11,서울특별시,11530,구로구,51
S20601,의류/이불 수선업,11,서울특별시,11545,금천구,61
S20601,의류/이불 수선업,11,서울특별시,11560,영등포구,69
S20601,의류/이불 수선업,11,서울특별시,11590,동작구,39
S20601,의류/이불 수선업,11,서울특별시,11620,관악구,59
S20601,의류/이불 수선업,11,서울특별시,11650,서초구,90
S20601,의류/이불 수선업,11,서울특별시,11680,강남구,166
S20601,의류/이불 수선업,11,서울특별시,11710,송파구,106
S20601,의류/이불 수선업,11,서울특별시,11740,강동구,53
S20602,가죽/가방/신발 수선업,11,서울특별시,11110,종로구,13
S20602,가죽/가방/신발 수선업,11,서울특별시,11140,중구,43
S20602,가죽/가방/신발 수선업,11,서울특별시,11170,용산구,13
S20602,가죽/가방/신발 수선업,11,서울특별시,11200,성동구,13
S20602,가죽/가방/신발 수선업,11,서울특별시,11215,광진구,15
S20602,가죽/가방/신발 수선업,11,서울특별시,11230,동대문구,18
S20602,가죽/가방/신발 수선업,11,서울특별시,11260,중랑구,7
S20602,가죽/가방/신발 수선업,11,서울특별시,11290,성북구,9
S20602,가죽/가방/신발 수선업,11,서울특별시,11305,강북구,5
S20602,가죽/가방/신발 수선업,11,서울특별시,11320,도봉구,10
S20602,가죽/가방/신발 수선업,11,서울특별시,11350,노원구,10
S20602,가죽/가방/신발 수선업,11,서울특별시,11380,은평구,10
S20602,가죽/가방/신발 수선업,11,서울특별시,11410,서대문구,4
